filename,start_time,end_time,label
QZ.TLG.00.HHZ_2024-01-22T19_39_14.193_2024-01-22T19_43_14.193.mseed,2024-01-22T19:39:58.540000,2024-01-22T19:40:00.910000,event
QZ.TLG.00.HHZ_2024-01-22T19_39_14.193_2024-01-22T19_43_14.193.mseed,2024-01-22T19:41:05.830000,2024-01-22T19:41:08.030000,event
QZ.TLG.00.HHZ_2024-01-22T19_39_14.193_2024-01-22T19_43_14.193.mseed,2024-01-22T19:41:24.900000,2024-01-22T19:41:30.380000,event
QZ.TLG.00.HHZ_2024-01-22T19_39_14.193_2024-01-22T19_43_14.193.mseed,2024-01-22T19:41:50.490000,2024-01-22T19:41:58,event
QZ.TLG.00.HHZ_2024-01-22T23_43_06.381_2024-01-22T23_47_06.381.mseed,2024-01-22T23:43:45.600000,2024-01-22T23:43:48.120000,event
QZ.TLG.00.HHZ_2024-01-22T23_43_06.381_2024-01-22T23_47_06.381.mseed,2024-01-22T23:44:42.620000,2024-01-22T23:44:44.790000,event
QZ.TLG.00.HHZ_2024-01-22T23_43_06.381_2024-01-22T23_47_06.381.mseed,2024-01-22T23:45:14.220000,2024-01-22T23:45:19.500000,event
QZ.TLG.00.HHZ_2024-01-22T23_43_06.381_2024-01-22T23_47_06.381.mseed,2024-01-22T23:45:43.810000,2024-01-22T23:45:49.760000,event
QZ.TLG.00.HHZ_2024-01-23T14_07_31.793_2024-01-23T14_11_31.793.mseed,2024-01-23T14:09:35.390000,2024-01-23T14:09:41.050000,event
QZ.TLG.00.HHZ_2024-01-23T14_07_31.793_2024-01-23T14_11_31.793.mseed,2024-01-23T14:10:07.970000,2024-01-23T14:10:14.650000,event
QZ.TLG.00.HHZ_2023-11-07T19_33_03.851_2023-11-07T19_37_03.851.mseed,2023-11-07T19:35:09.880000,2023-11-07T19:35:14.760000,event
QZ.TLG.00.HHZ_2023-11-07T19_33_03.851_2023-11-07T19_37_03.851.mseed,2023-11-07T19:35:45.930000,2023-11-07T19:35:51.790000,event
QZ.TLG.00.HHZ_2023-11-07T19_33_03.851_2023-11-07T19_37_03.851.mseed,2023-11-07T19:36:37.670000,2023-11-07T19:36:39.760000,event
QZ.TLG.00.HHZ_2023-05-16T21_55_04.192_2023-05-16T21_59_04.192.mseed,2023-05-16T21:57:07.310000,2023-05-16T21:57:17.520000,event
QZ.TLG.00.HHZ_2023-05-16T21_55_04.192_2023-05-16T21_59_04.192.mseed,2023-05-16T21:57:42.610000,2023-05-16T21:57:52.970000,event
QZ.TLG.00.HHZ_2023-11-07T18_08_33.154_2023-11-07T18_12_33.154.mseed,2023-11-07T18:10:37.780000,2023-11-07T18:10:44.850000,event
QZ.TLG.00.HHZ_2023-11-07T18_08_33.154_2023-11-07T18_12_33.154.mseed,2023-11-07T18:11:14.600000,2023-11-07T18:11:20.440000,event
QZ.TLG.00.HHZ_2023-11-07T18_08_33.154_2023-11-07T18_12_33.154.mseed,2023-11-07T18:11:42.370000,2023-11-07T18:11:44.320000,event
QZ.TLG.00.HHZ_2023-11-07T18_08_33.154_2023-11-07T18_12_33.154.mseed,2023-11-07T18:12:29.140000,2023-11-07T18:12:31.550000,event
QZ.TLG.00.HHZ_2024-01-22T23_18_04.517_2024-01-22T23_22_04.517.mseed,2024-01-22T23:18:24.270000,2024-01-22T23:18:26.290000,event
QZ.TLG.00.HHZ_2024-01-22T23_18_04.517_2024-01-22T23_22_04.517.mseed,2024-01-22T23:20:07.960000,2024-01-22T23:20:14.990000,event
QZ.TLG.00.HHZ_2024-01-22T23_18_04.517_2024-01-22T23_22_04.517.mseed,2024-01-22T23:20:38.540000,2024-01-22T23:20:44.510000,event
QZ.TLG.00.HHZ_2024-01-22T23_18_04.517_2024-01-22T23_22_04.517.mseed,2024-01-22T23:22:02.170000,2024-01-22T23:22:02.860000,event
QZ.TLG.00.HHZ_2023-05-31T07_11_35.404_2023-05-31T07_15_35.404.mseed,2023-05-31T07:13:40.740000,2023-05-31T07:13:50.630000,event
QZ.TLG.00.HHZ_2023-05-31T07_11_35.404_2023-05-31T07_15_35.404.mseed,2023-05-31T07:14:19.210000,2023-05-31T07:14:23.460000,event
QZ.TLG.00.HHZ_2024-01-23T12_08_07.804_2024-01-23T12_12_07.804.mseed,2024-01-23T12:10:11,2024-01-23T12:10:16.450000,event
QZ.TLG.00.HHZ_2024-01-23T12_08_07.804_2024-01-23T12_12_07.804.mseed,2024-01-23T12:10:41.470000,2024-01-23T12:10:46.310000,event
QZ.TLG.00.HHZ_2024-01-23T01_57_10.609_2024-01-23T02_01_10.609.mseed,2024-01-23T01:59:15.870000,2024-01-23T01:59:21.970000,event
QZ.TLG.00.HHZ_2024-01-23T01_57_10.609_2024-01-23T02_01_10.609.mseed,2024-01-23T01:59:48.230000,2024-01-23T01:59:54.710000,event
QZ.TLG.00.HHZ_2024-01-22T20_07_25.165_2024-01-22T20_11_25.165.mseed,2024-01-22T20:08:10.410000,2024-01-22T20:08:19.880000,event
QZ.TLG.00.HHZ_2024-01-22T20_07_25.165_2024-01-22T20_11_25.165.mseed,2024-01-22T20:08:29.210000,2024-01-22T20:08:38.140000,event
QZ.TLG.00.HHZ_2024-01-22T20_07_25.165_2024-01-22T20_11_25.165.mseed,2024-01-22T20:09:05.760000,2024-01-22T20:09:09.050000,event
QZ.TLG.00.HHZ_2024-01-22T20_07_25.165_2024-01-22T20_11_25.165.mseed,2024-01-22T20:10:01.060000,2024-01-22T20:10:06.410000,event
QZ.TLG.00.HHZ_2024-01-22T20_07_25.165_2024-01-22T20_11_25.165.mseed,2024-01-22T20:10:16.760000,2024-01-22T20:10:21.630000,event
QZ.TLG.00.HHZ_2024-01-22T20_07_25.165_2024-01-22T20_11_25.165.mseed,2024-01-22T20:10:32.980000,2024-01-22T20:10:36.180000,event
QZ.TLG.00.HHZ_2024-01-22T20_07_25.165_2024-01-22T20_11_25.165.mseed,2024-01-22T20:11:04.900000,2024-01-22T20:11:08.200000,event
QZ.TLG.00.HHZ_2024-01-22T21_11_20.494_2024-01-22T21_15_20.494.mseed,2024-01-22T21:12:08.070000,2024-01-22T21:12:11.470000,event
QZ.TLG.00.HHZ_2024-01-22T21_11_20.494_2024-01-22T21_15_20.494.mseed,2024-01-22T21:13:01.230000,2024-01-22T21:13:02.860000,event
QZ.TLG.00.HHZ_2024-01-22T21_11_20.494_2024-01-22T21_15_20.494.mseed,2024-01-22T21:13:12.420000,2024-01-22T21:13:22.050000,event
QZ.TLG.00.HHZ_2024-01-22T21_11_20.494_2024-01-22T21_15_20.494.mseed,2024-01-22T21:13:37.230000,2024-01-22T21:13:49.960000,event
QZ.TLG.00.HHZ_2024-01-22T21_11_20.494_2024-01-22T21_15_20.494.mseed,2024-01-22T21:13:58.400000,2024-01-22T21:13:59.470000,event
QZ.TLG.00.HHZ_2024-01-22T21_11_20.494_2024-01-22T21_15_20.494.mseed,2024-01-22T21:14:38.910000,2024-01-22T21:14:47.460000,event
QZ.TLG.00.HHZ_2024-01-22T21_11_20.494_2024-01-22T21_15_20.494.mseed,2024-01-22T21:15:08.180000,2024-01-22T21:15:15.410000,event
QZ.TLG.00.HHZ_2024-01-22T21_47_52.766_2024-01-22T21_51_52.766.mseed,2024-01-22T21:48:09.490000,2024-01-22T21:48:10.910000,event
QZ.TLG.00.HHZ_2024-01-22T21_47_52.766_2024-01-22T21_51_52.766.mseed,2024-01-22T21:48:29.510000,2024-01-22T21:48:30.900000,event
QZ.TLG.00.HHZ_2024-01-22T21_47_52.766_2024-01-22T21_51_52.766.mseed,2024-01-22T21:48:43.650000,2024-01-22T21:48:46.830000,event
QZ.TLG.00.HHZ_2024-01-22T21_47_52.766_2024-01-22T21_51_52.766.mseed,2024-01-22T21:49:04.740000,2024-01-22T21:49:07.150000,event
QZ.TLG.00.HHZ_2024-01-22T21_47_52.766_2024-01-22T21_51_52.766.mseed,2024-01-22T21:49:16.180000,2024-01-22T21:49:17.640000,event
QZ.TLG.00.HHZ_2024-01-22T21_47_52.766_2024-01-22T21_51_52.766.mseed,2024-01-22T21:49:55.650000,2024-01-22T21:50:02.750000,event
QZ.TLG.00.HHZ_2024-01-22T21_47_52.766_2024-01-22T21_51_52.766.mseed,2024-01-22T21:50:30.570000,2024-01-22T21:50:32.770000,event
QZ.TLG.00.HHZ_2024-01-22T22_18_42.287_2024-01-22T22_22_42.287.mseed,2024-01-22T22:20:44.990000,2024-01-22T22:20:52.660000,event
QZ.TLG.00.HHZ_2024-01-22T22_18_42.287_2024-01-22T22_22_42.287.mseed,2024-01-22T22:21:17.210000,2024-01-22T22:21:21.050000,event
QZ.TLG.00.HHZ_2024-01-23T00_21_05.730_2024-01-23T00_25_05.730.mseed,2024-01-23T00:23:40.310000,2024-01-23T00:23:45.270000,event
QZ.TLG.00.HHZ_2024-01-22T19_30_26.422_2024-01-22T19_34_26.422.mseed,2024-01-22T19:30:51.850000,2024-01-22T19:30:56.550000,event
QZ.TLG.00.HHZ_2024-01-22T19_30_26.422_2024-01-22T19_34_26.422.mseed,2024-01-22T19:31:10.860000,2024-01-22T19:31:16.690000,event
QZ.TLG.00.HHZ_2024-01-22T19_30_26.422_2024-01-22T19_34_26.422.mseed,2024-01-22T19:31:47.990000,2024-01-22T19:31:53.140000,event
QZ.TLG.00.HHZ_2024-01-22T19_30_26.422_2024-01-22T19_34_26.422.mseed,2024-01-22T19:32:41.630000,2024-01-22T19:32:45.500000,event
QZ.TLG.00.HHZ_2024-01-22T19_30_26.422_2024-01-22T19_34_26.422.mseed,2024-01-22T19:33:02.550000,2024-01-22T19:33:09.070000,event
QZ.TLG.00.HHZ_2024-01-22T19_30_26.422_2024-01-22T19_34_26.422.mseed,2024-01-22T19:33:37.480000,2024-01-22T19:33:48.870000,event
QZ.TLG.00.HHZ_2024-01-22T19_30_26.422_2024-01-22T19_34_26.422.mseed,2024-01-22T19:34:22.760000,2024-01-22T19:34:26.420000,event
QZ.TLG.00.HHZ_2023-11-07T18_13_49.770_2023-11-07T18_17_49.770.mseed,2023-11-07T18:15:07.640000,2023-11-07T18:15:10.090000,event
QZ.TLG.00.HHZ_2023-11-07T18_13_49.770_2023-11-07T18_17_49.770.mseed,2023-11-07T18:15:54.510000,2023-11-07T18:15:59.910000,event
QZ.TLG.00.HHZ_2023-11-07T18_13_49.770_2023-11-07T18_17_49.770.mseed,2023-11-07T18:16:32.070000,2023-11-07T18:16:37.210000,event
QZ.TLG.00.HHZ_2023-11-07T18_13_49.770_2023-11-07T18_17_49.770.mseed,2023-11-07T18:17:42.170000,2023-11-07T18:17:46.270000,event
QZ.TLG.00.HHZ_2024-01-22T21_02_56.669_2024-01-22T21_06_56.669.mseed,2024-01-22T21:03:19.900000,2024-01-22T21:03:22.640000,event
QZ.TLG.00.HHZ_2024-01-22T21_02_56.669_2024-01-22T21_06_56.669.mseed,2024-01-22T21:03:23.900000,2024-01-22T21:03:25.340000,event
QZ.TLG.00.HHZ_2024-01-22T21_02_56.669_2024-01-22T21_06_56.669.mseed,2024-01-22T21:04:02.160000,2024-01-22T21:04:03.450000,event
QZ.TLG.00.HHZ_2024-01-22T21_02_56.669_2024-01-22T21_06_56.669.mseed,2024-01-22T21:04:31.160000,2024-01-22T21:04:32.950000,event
QZ.TLG.00.HHZ_2024-01-22T21_02_56.669_2024-01-22T21_06_56.669.mseed,2024-01-22T21:05:32.860000,2024-01-22T21:05:38.300000,event
QZ.TLG.00.HHZ_2024-01-23T00_05_28.798_2024-01-23T00_09_28.798.mseed,2024-01-23T00:07:33.210000,2024-01-23T00:07:37.540000,event
QZ.TLG.00.HHZ_2024-01-23T00_05_28.798_2024-01-23T00_09_28.798.mseed,2024-01-23T00:08:06.150000,2024-01-23T00:08:11.780000,event
QZ.TLG.00.HHZ_2024-01-23T00_05_28.798_2024-01-23T00_09_28.798.mseed,2024-01-23T00:08:45.400000,2024-01-23T00:08:50.530000,event
QZ.TLG.00.HHZ_2024-01-23T00_05_28.798_2024-01-23T00_09_28.798.mseed,2024-01-23T00:09:12.290000,2024-01-23T00:09:14,event
QZ.TLG.00.HHZ_2024-01-24T01_57_50.006_2024-01-24T02_01_50.006.mseed,2024-01-24T01:59:55.510000,2024-01-24T02:00:03.100000,event
QZ.TLG.00.HHZ_2024-01-24T01_57_50.006_2024-01-24T02_01_50.006.mseed,2024-01-24T02:00:25.680000,2024-01-24T02:00:32.210000,event
QZ.TLG.00.HHZ_2023-06-01T15_58_59.878_2023-06-01T16_02_59.878.mseed,2023-06-01T16:01:05.880000,2023-06-01T16:01:09.630000,event
QZ.TLG.00.HHZ_2023-06-01T15_58_59.878_2023-06-01T16_02_59.878.mseed,2023-06-01T16:01:43.860000,2023-06-01T16:01:50.480000,event
QZ.TLG.00.HHZ_2024-01-23T13_45_55.387_2024-01-23T13_49_55.387.mseed,2024-01-23T13:48:00.080000,2024-01-23T13:48:06.750000,event
QZ.TLG.00.HHZ_2024-01-23T13_45_55.387_2024-01-23T13_49_55.387.mseed,2024-01-23T13:48:31.620000,2024-01-23T13:48:39.120000,event
QZ.TLG.00.HHZ_2024-01-23T13_35_01.214_2024-01-23T13_39_01.214.mseed,2024-01-23T13:37:05.290000,2024-01-23T13:37:12.490000,event
QZ.TLG.00.HHZ_2024-01-23T13_35_01.214_2024-01-23T13_39_01.214.mseed,2024-01-23T13:37:37.430000,2024-01-23T13:37:40.370000,event
QZ.TLG.00.HHZ_2024-01-23T13_35_01.214_2024-01-23T13_39_01.214.mseed,2024-01-23T13:37:41.180000,2024-01-23T13:37:44.080000,event
QZ.TLG.00.HHZ_2024-01-24T00_14_08.541_2024-01-24T00_18_08.541.mseed,2024-01-24T00:16:13.690000,2024-01-24T00:16:22.090000,event
QZ.TLG.00.HHZ_2024-01-24T00_14_08.541_2024-01-24T00_18_08.541.mseed,2024-01-24T00:16:43.900000,2024-01-24T00:16:50.480000,event
QZ.TLG.00.HHZ_2024-01-23T07_17_56.004_2024-01-23T07_21_56.004.mseed,2024-01-23T07:19:59.790000,2024-01-23T07:20:07.980000,event
QZ.TLG.00.HHZ_2024-01-23T07_17_56.004_2024-01-23T07_21_56.004.mseed,2024-01-23T07:20:31.390000,2024-01-23T07:20:34.350000,event
QZ.TLG.00.HHZ_2024-01-23T01_41_53.888_2024-01-23T01_45_53.888.mseed,2024-01-23T01:42:39.780000,2024-01-23T01:42:41.430000,event
QZ.TLG.00.HHZ_2024-01-23T01_41_53.888_2024-01-23T01_45_53.888.mseed,2024-01-23T01:44:32.130000,2024-01-23T01:44:35,event
QZ.TLG.00.HHZ_2024-01-23T23_48_43.134_2024-01-23T23_52_43.134.mseed,2024-01-23T23:50:47.320000,2024-01-23T23:50:51.420000,event
QZ.TLG.00.HHZ_2024-01-23T23_48_43.134_2024-01-23T23_52_43.134.mseed,2024-01-23T23:51:19.040000,2024-01-23T23:51:26.960000,event
QZ.TLG.00.HHZ_2024-01-23T00_11_18.367_2024-01-23T00_15_18.367.mseed,2024-01-23T00:13:22.160000,2024-01-23T00:13:30.350000,event
QZ.TLG.00.HHZ_2024-01-23T00_11_18.367_2024-01-23T00_15_18.367.mseed,2024-01-23T00:13:53.750000,2024-01-23T00:13:59.310000,event
QZ.TLG.00.HHZ_2024-01-22T18_37_40.592_2024-01-22T18_41_40.592.mseed,2024-01-22T18:37:56.870000,2024-01-22T18:38:00.500000,event
QZ.TLG.00.HHZ_2024-01-22T18_37_40.592_2024-01-22T18_41_40.592.mseed,2024-01-22T18:38:03,2024-01-22T18:38:05.340000,event
QZ.TLG.00.HHZ_2024-01-22T18_37_40.592_2024-01-22T18_41_40.592.mseed,2024-01-22T18:38:18.860000,2024-01-22T18:38:20.730000,event
QZ.TLG.00.HHZ_2024-01-22T18_37_40.592_2024-01-22T18_41_40.592.mseed,2024-01-22T18:38:22.180000,2024-01-22T18:38:25.880000,event
QZ.TLG.00.HHZ_2024-01-22T18_37_40.592_2024-01-22T18_41_40.592.mseed,2024-01-22T18:39:06.010000,2024-01-22T18:39:08.720000,event
QZ.TLG.00.HHZ_2024-01-22T18_37_40.592_2024-01-22T18_41_40.592.mseed,2024-01-22T18:39:22.380000,2024-01-22T18:39:25.300000,event
QZ.TLG.00.HHZ_2024-01-22T18_37_40.592_2024-01-22T18_41_40.592.mseed,2024-01-22T18:39:26.300000,2024-01-22T18:39:29.320000,event
QZ.TLG.00.HHZ_2024-01-22T18_37_40.592_2024-01-22T18_41_40.592.mseed,2024-01-22T18:39:59.780000,2024-01-22T18:40:02.620000,event
QZ.TLG.00.HHZ_2024-01-22T18_37_40.592_2024-01-22T18_41_40.592.mseed,2024-01-22T18:40:04.990000,2024-01-22T18:40:07.310000,event
QZ.TLG.00.HHZ_2024-01-22T18_37_40.592_2024-01-22T18_41_40.592.mseed,2024-01-22T18:40:48.280000,2024-01-22T18:40:51.660000,event
QZ.TLG.00.HHZ_2024-01-22T18_37_40.592_2024-01-22T18_41_40.592.mseed,2024-01-22T18:41:10.750000,2024-01-22T18:41:12.740000,event
QZ.TLG.00.HHZ_2024-01-22T18_37_40.592_2024-01-22T18_41_40.592.mseed,2024-01-22T18:41:23.500000,2024-01-22T18:41:26.630000,event
QZ.TLG.00.HHZ_2024-01-22T18_37_40.592_2024-01-22T18_41_40.592.mseed,2024-01-22T18:41:28.210000,2024-01-22T18:41:31.410000,event
QZ.TLG.00.HHZ_2024-01-23T01_39_01.308_2024-01-23T01_43_01.308.mseed,2024-01-23T01:41:07.460000,2024-01-23T01:41:14.510000,event
QZ.TLG.00.HHZ_2024-01-23T01_39_01.308_2024-01-23T01_43_01.308.mseed,2024-01-23T01:41:38.020000,2024-01-23T01:41:44.190000,event
QZ.TLG.00.HHZ_2024-01-23T01_39_01.308_2024-01-23T01_43_01.308.mseed,2024-01-23T01:42:39.780000,2024-01-23T01:42:41.430000,event
QZ.TLG.00.HHZ_2024-01-23T09_45_58.343_2024-01-23T09_49_58.343.mseed,2024-01-23T09:48:02.610000,2024-01-23T09:48:09.270000,event
QZ.TLG.00.HHZ_2024-01-23T09_45_58.343_2024-01-23T09_49_58.343.mseed,2024-01-23T09:48:34.990000,2024-01-23T09:48:43.140000,event
QZ.TLG.00.HHZ_2023-02-02T02_07_05.166_2023-02-02T02_11_05.166.mseed,2023-02-02T02:09:09.890000,2023-02-02T02:09:14.240000,event
QZ.TLG.00.HHZ_2023-02-02T02_07_05.166_2023-02-02T02_11_05.166.mseed,2023-02-02T02:09:45.260000,2023-02-02T02:09:54.820000,event
QZ.TLG.00.HHZ_2023-02-02T02_07_05.166_2023-02-02T02_11_05.166.mseed,2023-02-02T02:10:31.760000,2023-02-02T02:10:34.410000,event
KR.ARLS.00.HHZ_2024-01-22T21_41_58.205_2024-01-22T21_45_58.205.mseed,2024-01-22T21:42:40.480000,2024-01-22T21:42:45.240000,event
KR.ARLS.00.HHZ_2024-01-22T21_41_58.205_2024-01-22T21_45_58.205.mseed,2024-01-22T21:43:59.530000,2024-01-22T21:44:10.750000,event
KR.ARLS.00.HHZ_2024-01-22T21_41_58.205_2024-01-22T21_45_58.205.mseed,2024-01-22T21:44:49.850000,2024-01-22T21:44:56.270000,event
KR.ARLS.00.HHZ_2024-01-22T21_41_58.205_2024-01-22T21_45_58.205.mseed,2024-01-22T21:45:43.400000,2024-01-22T21:45:49.080000,event
KR.ARLS.00.HHZ_2024-01-22T22_55_33.078_2024-01-22T22_59_33.078.mseed,2024-01-22T22:56:00.370000,2024-01-22T22:56:03.860000,event
KR.ARLS.00.HHZ_2024-01-22T22_55_33.078_2024-01-22T22_59_33.078.mseed,2024-01-22T22:56:36.030000,2024-01-22T22:56:38.400000,event
KR.ARLS.00.HHZ_2024-01-22T22_55_33.078_2024-01-22T22_59_33.078.mseed,2024-01-22T22:57:13.500000,2024-01-22T22:57:34.680000,event
KR.ARLS.00.HHZ_2024-01-22T22_55_33.078_2024-01-22T22_59_33.078.mseed,2024-01-22T22:57:43.580000,2024-01-22T22:57:44.690000,event
KR.ARLS.00.HHZ_2024-01-22T22_55_33.078_2024-01-22T22_59_33.078.mseed,2024-01-22T22:58:25.030000,2024-01-22T22:58:28.640000,event
KR.ARLS.00.HHZ_2024-01-22T22_55_33.078_2024-01-22T22_59_33.078.mseed,2024-01-22T22:59:08.010000,2024-01-22T22:59:21.030000,event
KR.ARLS.00.HHZ_2023-11-07T18_50_47.120_2023-11-07T18_54_47.120.mseed,2023-11-07T18:51:52.210000,2023-11-07T18:52:24.050000,event
KR.ARLS.00.HHZ_2023-11-07T18_50_47.120_2023-11-07T18_54_47.120.mseed,2023-11-07T18:52:52.920000,2023-11-07T18:52:58.540000,event
KR.ARLS.00.HHZ_2023-11-07T18_50_47.120_2023-11-07T18_54_47.120.mseed,2023-11-07T18:53:31.360000,2023-11-07T18:53:35.600000,event
KR.ARLS.00.HHZ_2024-01-23T01_17_33.995_2024-01-23T01_21_33.995.mseed,2024-01-23T01:19:37.580000,2024-01-23T01:19:48.100000,event
KR.ARLS.00.HHZ_2024-01-23T01_17_33.995_2024-01-23T01_21_33.995.mseed,2024-01-23T01:19:56.140000,2024-01-23T01:19:57.120000,event
KR.ARLS.00.HHZ_2024-01-23T01_17_33.995_2024-01-23T01_21_33.995.mseed,2024-01-23T01:20:28.390000,2024-01-23T01:20:36.210000,event
KR.ARLS.00.HHZ_2024-02-23T22_57_47.715_2024-02-23T23_01_47.715.mseed,2024-02-23T22:59:08.680000,2024-02-23T23:00:00.600000,event
KR.ARLS.00.HHZ_2024-02-23T22_57_47.715_2024-02-23T23_01_47.715.mseed,2024-02-23T23:00:39.980000,2024-02-23T23:00:43.460000,event
KR.ARLS.00.HHZ_2024-02-23T22_57_47.715_2024-02-23T23_01_47.715.mseed,2024-02-23T23:01:17.070000,2024-02-23T23:01:18.200000,event
KR.ARLS.00.HHZ_2024-01-22T21_19_53.940_2024-01-22T21_23_53.940.mseed,2024-01-22T21:21:32.630000,2024-01-22T21:21:40.070000,event
KR.ARLS.00.HHZ_2024-01-22T21_19_53.940_2024-01-22T21_23_53.940.mseed,2024-01-22T21:22:49.470000,2024-01-22T21:23:14.900000,event
KR.ARLS.00.HHZ_2024-01-22T21_19_53.940_2024-01-22T21_23_53.940.mseed,2024-01-22T21:23:26.670000,2024-01-22T21:23:29.390000,event
KR.ARLS.00.HHZ_2024-01-23T01_39_15.724_2024-01-23T01_43_15.724.mseed,2024-01-23T01:39:46.260000,2024-01-23T01:39:55.200000,event
KR.ARLS.00.HHZ_2024-01-23T01_39_15.724_2024-01-23T01_43_15.724.mseed,2024-01-23T01:42:09.890000,2024-01-23T01:42:14.060000,event
KR.ARLS.00.HHZ_2024-01-30T03_51_27.472_2024-01-30T03_55_27.472.mseed,2024-01-30T03:54:21.970000,2024-01-30T03:54:24.500000,event
KR.ARLS.00.HHZ_2024-01-31T19_20_19.632_2024-01-31T19_24_19.632.mseed,2024-01-31T19:23:11.050000,2024-01-31T19:23:19.030000,event
KR.ARLS.00.HHZ_2024-01-23T04_00_15.330_2024-01-23T04_04_15.330.mseed,2024-01-23T04:02:23.990000,2024-01-23T04:02:30.140000,event
KR.ARLS.00.HHZ_2024-01-23T04_00_15.330_2024-01-23T04_04_15.330.mseed,2024-01-23T04:03:09.280000,2024-01-23T04:03:16.390000,event
KR.ARLS.00.HHZ_2024-01-22T18_26_13.857_2024-01-22T18_30_13.857.mseed,2024-01-22T18:27:21.330000,2024-01-22T18:27:24.380000,event
KR.ARLS.00.HHZ_2024-01-22T18_26_13.857_2024-01-22T18_30_13.857.mseed,2024-01-22T18:27:48.980000,2024-01-22T18:27:51.300000,event
KR.ARLS.00.HHZ_2024-01-22T18_26_13.857_2024-01-22T18_30_13.857.mseed,2024-01-22T18:27:59.260000,2024-01-22T18:28:06.060000,event
KR.ARLS.00.HHZ_2024-01-22T18_26_13.857_2024-01-22T18_30_13.857.mseed,2024-01-22T18:28:20.030000,2024-01-22T18:28:21.830000,event
KR.ARLS.00.HHZ_2024-01-22T18_26_13.857_2024-01-22T18_30_13.857.mseed,2024-01-22T18:28:23.890000,2024-01-22T18:28:26.650000,event
KR.ARLS.00.HHZ_2024-01-22T18_26_13.857_2024-01-22T18_30_13.857.mseed,2024-01-22T18:28:46.600000,2024-01-22T18:28:49.300000,event
KR.ARLS.00.HHZ_2024-01-22T18_26_13.857_2024-01-22T18_30_13.857.mseed,2024-01-22T18:29:38.360000,2024-01-22T18:29:41.090000,event
KR.ARLS.00.HHZ_2024-01-24T21_49_02.610_2024-01-24T21_53_02.610.mseed,2024-01-24T21:50:37.520000,2024-01-24T21:51:38.140000,event
KR.ARLS.00.HHZ_2024-01-24T21_49_02.610_2024-01-24T21_53_02.610.mseed,2024-01-24T21:51:56.890000,2024-01-24T21:51:58.180000,event
KR.ARLS.00.HHZ_2024-01-22T18_37_54.928_2024-01-22T18_41_54.928.mseed,2024-01-22T18:38:38.770000,2024-01-22T18:38:43.120000,event
KR.ARLS.00.HHZ_2024-01-22T18_37_54.928_2024-01-22T18_41_54.928.mseed,2024-01-22T18:39:14.680000,2024-01-22T18:39:17.240000,event
KR.ARLS.00.HHZ_2024-01-22T18_37_54.928_2024-01-22T18_41_54.928.mseed,2024-01-22T18:39:19.300000,2024-01-22T18:39:21.370000,event
KR.ARLS.00.HHZ_2024-01-22T18_37_54.928_2024-01-22T18_41_54.928.mseed,2024-01-22T18:39:32.900000,2024-01-22T18:39:35.890000,event
KR.ARLS.00.HHZ_2024-01-22T18_37_54.928_2024-01-22T18_41_54.928.mseed,2024-01-22T18:39:43.630000,2024-01-22T18:39:46.100000,event
KR.ARLS.00.HHZ_2024-01-22T18_37_54.928_2024-01-22T18_41_54.928.mseed,2024-01-22T18:40:13.820000,2024-01-22T18:40:19.340000,event
KR.ARLS.00.HHZ_2024-01-22T18_37_54.928_2024-01-22T18_41_54.928.mseed,2024-01-22T18:40:41.260000,2024-01-22T18:40:43.070000,event
KR.ARLS.00.HHZ_2024-01-22T18_37_54.928_2024-01-22T18_41_54.928.mseed,2024-01-22T18:40:44.740000,2024-01-22T18:40:49.950000,event
KR.ARLS.00.HHZ_2024-01-22T18_37_54.928_2024-01-22T18_41_54.928.mseed,2024-01-22T18:40:52.810000,2024-01-22T18:40:55.860000,event
KR.ARLS.00.HHZ_2024-01-22T18_37_54.928_2024-01-22T18_41_54.928.mseed,2024-01-22T18:41:13.320000,2024-01-22T18:41:15.880000,event
KR.ARLS.00.HHZ_2024-01-22T18_37_54.928_2024-01-22T18_41_54.928.mseed,2024-01-22T18:41:48.740000,2024-01-22T18:41:52.720000,event
KR.ARLS.00.HHZ_2024-01-22T21_11_33.330_2024-01-22T21_15_33.330.mseed,2024-01-22T21:12:57.970000,2024-01-22T21:13:07.460000,event
KR.ARLS.00.HHZ_2024-01-22T21_11_33.330_2024-01-22T21_15_33.330.mseed,2024-01-22T21:13:18.540000,2024-01-22T21:13:31.660000,event
KR.ARLS.00.HHZ_2024-01-22T21_11_33.330_2024-01-22T21_15_33.330.mseed,2024-01-22T21:13:46.870000,2024-01-22T21:14:04.360000,event
KR.ARLS.00.HHZ_2024-01-22T21_11_33.330_2024-01-22T21_15_33.330.mseed,2024-01-22T21:14:17.840000,2024-01-22T21:14:30.710000,event
KR.ARLS.00.HHZ_2024-01-22T21_11_33.330_2024-01-22T21_15_33.330.mseed,2024-01-22T21:15:12.890000,2024-01-22T21:15:29,event
KR.ARLS.00.HHZ_2024-01-22T18_41_25.853_2024-01-22T18_45_25.853.mseed,2024-01-22T18:41:48.740000,2024-01-22T18:41:52.720000,event
KR.ARLS.00.HHZ_2024-01-22T18_41_25.853_2024-01-22T18_45_25.853.mseed,2024-01-22T18:42:14.460000,2024-01-22T18:42:17.240000,event
