mean,std,var,max,min,skewness,kurtosis,rms,abs_max,p25,p50,p75,energy,zcr,pga,pgv,rise_time,duration,spectral_centroid,bandwidth,spectral_entropy,spectral_flatness,roll_off,dominant_freq,filename,label
-83213.55,3256.8604,10607140.0,-76008.0,-92120.0,0.5364534854888916,-0.89223194,83277.26,92120.0,-85741.0,-84239.0,-80484.75,166442430000000.0,0.0,92120.0,19971204.0,156.32,240.0,2.833264835598469,1.9614465321091417,-2338291.9039840177,0.0041304505,3.90625,3.125,KR.JNKS.00.HHZ_2024-01-23T19_38_51.412_2024-01-23T19_42_51.412.mseed,0
-38846.383,4225.8115,17857484.0,-31269.0,-44989.0,0.3013830780982971,-1.185798,39075.555,44989.0,-43202.0,-39242.0,-34570.0,36645575000000.0,0.0,44989.0,9323148.0,80.64,240.0,3.010868205774212,2.4720275151960838,-940006.7574419124,0.011091806,3.90625,3.125,KR.JNKS.00.HHZ_2024-01-22T22_07_38.813_2024-01-22T22_11_38.813.mseed,0
82519.2,2711.0977,7350051.0,86855.0,76038.0,-0.8253412246704102,-0.04667902,82563.73,86855.0,81231.0,83237.0,83998.25,163602450000000.0,0.0,86855.0,19804652.0,53.93,240.0,6.165476786138867,9.104867415957802,-465055.1938942297,0.09481996,6.25,3.125,KR.JNKS.00.HHZ_2024-02-11T03_02_16.065_2024-02-11T03_06_16.065.mseed,0
-16060.04,3429.1943,11759373.0,-8199.0,-20779.0,0.6885945200920105,-0.6268549,16422.066,20779.0,-19034.0,-16824.5,-13792.0,6472422000000.0,0.0,20779.0,3854418.2,0.0,240.0,2.792567083713473,3.262357355990373,-994169.341940804,0.018049521,3.90625,3.125,KR.JNKS.00.HHZ_2024-01-26T02_24_46.004_2024-01-26T02_28_46.004.mseed,0
19568.086,2805.3406,7869935.5,24144.0,14667.0,-0.1223919764161109,-1.394636,19768.154,24144.0,17744.0,18573.0,22461.0,9378717000000.0,0.0,24144.0,4696348.0,239.99,240.0,3.5294651388261964,3.857381014681953,-228097.7448851961,0.027639225,4.6875,3.125,KR.JNKS.00.HHZ_2024-02-28T01_16_26.957_2024-02-28T01_20_26.957.mseed,0
42618.137,2070.4575,4286794.5,51004.0,37773.0,0.0821858644485473,0.15135503,42668.4,51004.0,41285.75,42861.0,43917.0,43694212000000.0,0.0,51004.0,10228328.0,165.1,240.0,2.58875132639886,1.918152296177689,-7150014.261623346,0.0045590913,3.90625,3.125,KR.JNKS.00.HHZ_2024-02-03T08_35_07.224_2024-02-03T08_39_07.224.mseed,0
-10249.712,1832.554,3358254.0,-3321.0,-17913.0,-0.2750304341316223,-0.47586036,10412.244,17913.0,-11636.25,-9938.0,-8991.0,2601956000000.0,0.0,17913.0,2459940.5,0.0,240.0,2.085281868945812,1.493405153236598,-3677438.2451388906,0.00090478023,3.515625,3.125,KR.JNKS.00.HHZ_2024-01-26T00_16_11.346_2024-01-26T00_20_11.346.mseed,0
-3094.8977,1343.3296,1804534.5,1739.0,-5297.0,0.6674612164497375,0.10443163,3373.8591,5297.0,-4130.25,-3081.0,-2537.0,273190220000.0,0.005125,5297.0,742776.4,81.59,240.0,3.070175029968257,3.1054809854444154,-285814.53036198905,0.015774598,4.6875,3.125,KR.JNKS.00.HHZ_2024-01-29T23_29_32.301_2024-01-29T23_33_32.301.mseed,0
141415.81,3862.4463,14918492.0,154168.0,129431.0,0.8510885238647461,1.2148829,141468.56,154168.0,138647.0,140961.0,143593.0,480320500000000.0,0.0,154168.0,33939868.0,239.99,240.0,1.9234427500693148,1.682369353386373,-15948184.32300787,0.0025332156,3.515625,0.390625,KR.JNKS.00.HHZ_2024-02-11T04_55_51.719_2024-02-11T04_59_51.719.mseed,0
34641.125,10637.35,113153220.0,51221.0,16293.0,-0.106069266796112,-1.2801075,36237.56,51221.0,24759.0,35929.0,44141.25,31515858000000.0,0.0,51221.0,8313879.5,0.0,240.0,2.9769873998913323,1.9197768159442696,-5743288.768708368,0.0014496143,4.296875,3.125,KR.JNKS.00.HHZ_2024-02-07T08_54_06.425_2024-02-07T08_58_06.425.mseed,0
-32772.7,12049.01,145178640.0,73033.0,-157733.0,-1.0302941799163818,15.923468,34917.45,157733.0,-36767.0,-32784.0,-28189.75,29261478000000.0,0.0013333333333333,157733.0,7865449.5,162.3,240.0,1.1494206715204611,0.9806564389497447,-1047366452.9584992,3.0018417e-05,2.34375,0.390625,KR.JNKS.00.HHZ_2024-01-23T01_17_20.258_2024-01-23T01_21_20.258.mseed,0
24760.707,1090.4708,1189126.8,30584.0,20138.0,0.8843300342559814,1.1908808,24784.707,30584.0,23872.0,24507.0,25385.25,14742762000000.0,0.0,30584.0,5942566.5,122.09,240.0,2.705821223729731,1.7199477184940948,-2175732.748554279,0.0044808257,3.90625,3.125,KR.JNKS.00.HHZ_2024-01-28T09_50_55.346_2024-01-28T09_54_55.346.mseed,0
193091.08,1110.5135,1233240.2,195316.0,190555.0,-0.3650583326816559,-0.31862974,193094.25,195316.0,192608.0,193076.0,193881.0,894849460000000.0,0.0,195316.0,46343650.0,0.17,240.0,3.5684130483705063,3.2226252146041747,-226863.46370293965,0.021566113,4.6875,3.125,KR.JNKS.00.HHZ_2024-01-23T04_20_03.066_2024-01-23T04_24_03.066.mseed,0
-32325.896,2840.2983,8067294.5,-27517.0,-36930.0,-0.1374920457601547,-1.3841168,32450.438,36930.0,-35082.5,-32191.0,-29737.0,25272740000000.0,0.0,36930.0,7758245.0,239.99,240.0,2.323493065698913,2.2619074783590456,-668288.0386669138,0.009298242,3.125,3.125,KR.JNKS.00.HHZ_2024-01-26T10_35_24.874_2024-01-26T10_39_24.874.mseed,0
-22754.752,3612.6028,13050898.0,-14496.0,-28804.0,0.1675179749727249,-0.9247494,23039.74,28804.0,-25516.0,-23089.5,-20239.0,12739910000000.0,0.0,28804.0,5461140.5,38.64,240.0,2.7212936346705936,1.4598747747023293,-1080459.2982410989,0.0024732123,3.515625,3.125,KR.JNKS.00.HHZ_2024-01-23T01_57_08.926_2024-01-23T02_01_08.926.mseed,0
32349.781,2190.9836,4800409.5,40747.0,20710.0,-0.2727685570716858,0.9627266,32423.893,40747.0,31024.0,32121.0,33798.25,25231412000000.0,0.0,40747.0,7763942.5,127.18,240.0,2.798970592615256,1.772848256966258,-11243587.911121665,0.004119577,3.90625,3.125,KR.JNKS.00.HHZ_2024-02-23T04_07_12.174_2024-02-23T04_11_12.174.mseed,0
-75991.414,1953.5117,3816208.0,-71943.0,-82443.0,0.0823029428720474,-0.9440017,76016.516,82443.0,-77569.0,-76080.0,-74162.75,138684240000000.0,0.0,82443.0,18238044.0,2.73,240.0,2.902384169966758,1.673577115867582,-2049563.4751375332,0.0019851713,4.296875,3.125,KR.JNKS.00.HHZ_2024-01-24T15_02_55.290_2024-01-24T15_06_55.290.mseed,0
-21764.742,954.2441,910581.75,-16749.0,-26759.0,-0.1124117076396942,-0.44930124,21785.65,26759.0,-22668.0,-21645.0,-20949.0,11390749000000.0,0.0,26759.0,5223531.0,156.45,240.0,3.960229535808709,2.288264779739008,-1213611.6601345814,0.0061001964,5.859375,3.125,KR.JNKS.00.HHZ_2024-02-27T14_16_37.350_2024-02-27T14_20_37.350.mseed,0
-18919.57,3535.0745,12496751.0,-11683.0,-25527.0,0.5858363509178162,-0.5426457,19246.998,25527.0,-21830.0,-19244.0,-17570.0,8890727000000.0,0.0,25527.0,4540698.0,0.0,240.0,2.9483485439041366,2.6346707391651383,-94264.6404085163,0.010439372,5.46875,0.390625,KR.JNKS.00.HHZ_2024-01-22T23_43_06.884_2024-01-22T23_47_06.884.mseed,0
-48159.348,14696.976,216001100.0,83868.0,-169980.0,0.4358793795108795,16.256075,50352.004,169980.0,-54006.25,-47929.0,-44542.0,60847783000000.0,0.0006666666666666,169980.0,11558237.0,159.88,240.0,1.088102609792401,0.901286616732494,-1503886329.7358024,2.2056174e-05,1.953125,0.390625,KR.JNKS.00.HHZ_2024-01-23T20_36_50.268_2024-01-23T20_40_50.268.mseed,0
-45955.55,3844.7358,14781993.0,-39686.0,-53871.0,-0.5166617035865784,-1.0329337,46116.098,53871.0,-48836.0,-44808.0,-42644.0,51040666000000.0,0.0,53871.0,11029366.0,68.01,240.0,2.8913506503554154,2.0804868290739287,-343896.83920721605,0.006216177,4.296875,3.125,KR.JNKS.00.HHZ_2024-01-22T21_02_57.479_2024-01-22T21_06_57.479.mseed,0
-14921.005,925.0706,855755.6,-11037.0,-18864.0,0.0483548194169998,-0.09100151,14949.654,18864.0,-15504.0,-14995.0,-14217.0,5363812300000.0,0.0,18864.0,3581040.8,128.91,240.0,3.1503648206534285,6.295791407158973,-728038.3388512149,0.04476846,3.515625,0.78125,KR.JNKS.00.HHZ_2024-01-26T10_15_27.817_2024-01-26T10_19_27.817.mseed,0
-2188.6646,2399.169,5756012.0,4027.0,-6361.0,0.2634892165660858,-0.87697506,3247.501,6361.0,-4614.25,-1868.0,-952.0,253110320000.0,0.0011666666666666,6361.0,525278.9,239.99,240.0,3.601552595213428,5.057423949163136,-324695.84084846225,0.039111763,5.078125,1.171875,KR.JNKS.00.HHZ_2024-01-23T22_22_06.369_2024-01-23T22_26_06.369.mseed,0
-99473.72,10449.559,109193280.0,-79095.0,-122631.0,0.199703112244606,-1.1411942,100021.07,122631.0,-108109.25,-101465.5,-90075.0,240101120000000.0,0.0,122631.0,23873740.0,239.99,240.0,2.092786131160349,1.2630098809744028,-25671295.436842423,0.00033295006,3.125,3.125,KR.JNKS.00.HHZ_2024-02-04T01_17_36.852_2024-02-04T01_21_36.852.mseed,0
-47595.96,1363.9877,1860462.2,-44429.0,-51402.0,0.9332841634750366,-0.0693326,47615.5,51402.0,-48550.0,-48043.0,-47060.0,54413660000000.0,0.0,51402.0,11423044.0,160.46,240.0,2.0126585723595865,1.8200863718970053,-473178.55272276566,0.0026043188,3.90625,0.78125,KR.JNKS.00.HHZ_2024-01-27T00_35_58.441_2024-01-27T00_39_58.441.mseed,0
-11433.041,2070.6426,4287561.0,-5384.0,-20306.0,-0.3331726193428039,-0.96919465,11619.036,20306.0,-13478.0,-11030.0,-9825.0,3240048000000.0,0.0,20306.0,2743921.5,239.99,240.0,3.027191424127986,2.577275836607324,-3172266.276402689,0.011483393,3.90625,3.125,KR.JNKS.00.HHZ_2024-01-24T02_15_11.671_2024-01-24T02_19_11.671.mseed,0
-29151.023,2320.117,5382942.5,-23150.0,-37726.0,-0.1839992105960846,-0.3740132,29243.207,37726.0,-30859.0,-28790.5,-27639.75,20523963000000.0,0.0,37726.0,6996238.0,160.76,240.0,3.771424756029849,5.059668108065508,-2023492.7157217404,0.029127376,3.90625,3.125,KR.JNKS.00.HHZ_2024-01-23T02_10_01.040_2024-01-23T02_14_01.040.mseed,0
152836.7,2175.347,4732134.5,156728.0,149928.0,0.2599118947982788,-1.3957648,152852.17,156728.0,150751.75,152280.5,154918.0,560730900000000.0,0.0,156728.0,36680900.0,239.99,240.0,2.9878781771681058,2.331900332178248,-486851.30271212,0.010503815,3.90625,3.125,KR.JNKS.00.HHZ_2024-01-24T03_55_04.932_2024-01-24T03_59_04.932.mseed,1
-26653.834,3693.0247,13638432.0,-19339.0,-33550.0,0.0980014279484748,-1.4000685,26908.463,33550.0,-30072.0,-27125.0,-22589.0,17377568000000.0,0.0,33550.0,6396886.0,0.0,240.0,2.837304935057112,1.4934343192113555,-1280996.565713671,0.0017099382,3.90625,3.125,KR.JNKS.00.HHZ_2024-01-25T01_12_15.879_2024-01-25T01_16_15.879.mseed,0
122409.58,2454.4082,6024119.5,127740.0,118305.0,0.7396490573883057,-0.39765048,122434.18,127740.0,120747.0,121892.0,123220.5,359763100000000.0,0.0,127740.0,29378472.0,239.99,240.0,3.8236286532928343,7.917915783969886,-116364.48394437124,0.06611143,3.515625,0.390625,KR.JNKS.00.HHZ_2024-01-27T05_28_24.313_2024-01-27T05_32_24.313.mseed,1
210043.1,2719.2302,7394213.0,228272.0,183868.0,-0.548456609249115,9.375567,210060.69,228272.0,208648.0,210717.0,211326.0,1059011900000000.0,0.0,228272.0,50409916.0,164.32,240.0,2.672722835792724,1.5649912390649827,-42146486.11048666,0.0011761332,3.90625,3.125,KR.JNKS.00.HHZ_2024-01-23T04_00_01.984_2024-01-23T04_04_01.984.mseed,1
-23118.016,2621.404,6871759.5,-17246.0,-27638.0,0.3571522533893585,-0.83408,23266.164,27638.0,-25151.25,-23494.5,-21383.0,12991546000000.0,0.0,27638.0,5548320.5,211.69,240.0,3.188586792403381,1.7519486647846043,-1503924.820933494,0.0041236887,4.296875,3.125,KR.JNKS.00.HHZ_2024-01-22T22_39_03.746_2024-01-22T22_43_03.746.mseed,0
4099.834,2176.605,4737609.0,12363.0,149.0,0.1892628520727157,-1.1727703,4641.7935,12363.0,2085.0,4143.5,6003.0,517109940000.0,0.0,12363.0,983960.3,239.99,240.0,2.383880328244507,1.417157636929118,-1719765.5597773583,0.0014460711,3.515625,3.125,KR.JNKS.00.HHZ_2024-02-03T18_01_08.959_2024-02-03T18_05_08.959.mseed,0
56052.992,2768.1702,7662765.5,60866.0,48119.0,-0.608982264995575,0.5163014,56121.297,60866.0,54598.0,56105.5,57957.25,75590400000000.0,0.0,60866.0,13452652.0,102.6,240.0,3.1337086094909834,4.716810778700946,-285539.2368138679,0.03710376,4.6875,1.5625,KR.JNKS.00.HHZ_2024-01-24T09_41_59.806_2024-01-24T09_45_59.806.mseed,0
-28650.867,5306.2183,28155950.0,-21622.0,-37782.0,-0.4081234335899353,-1.2691526,29138.088,37782.0,-34391.0,-27512.5,-23840.0,20376675000000.0,0.0,37782.0,6876243.0,0.0,240.0,2.7818936742292864,1.6257268458136314,-706336.369469569,0.003304645,3.90625,3.125,KR.JNKS.00.HHZ_2024-01-24T19_58_32.932_2024-01-24T20_02_32.932.mseed,0
-78347.54,4077.6719,16627408.0,-68836.0,-90037.0,-0.3026029765605926,-1.2719668,78453.58,90037.0,-82029.0,-77454.5,-74546.0,147719140000000.0,0.0,90037.0,18803442.0,239.99,240.0,2.503372264000874,1.7365552121543544,-4930511.305023775,0.0033939837,3.515625,3.125,KR.JNKS.00.HHZ_2024-01-30T01_43_36.977_2024-01-30T01_47_36.977.mseed,0
-28293.584,1135.3197,1288950.8,-25661.0,-30456.0,0.0109387058764696,-1.081586,28316.355,30456.0,-29284.0,-28248.0,-27406.0,19243582000000.0,0.0,30456.0,6790464.0,0.0,240.0,2.889940460918474,1.897275085652284,-270506.66067277384,0.007926655,3.90625,3.125,KR.JNKS.00.HHZ_2024-01-23T13_35_01.316_2024-01-23T13_39_01.316.mseed,0
-103367.42,3879.2788,15048805.0,-96326.0,-109383.0,0.0291593726724386,-1.3652442,103440.195,109383.0,-106855.5,-103749.0,-99021.0,256796970000000.0,0.0,109383.0,24808372.0,57.92,240.0,2.519002861486021,1.8907461074332428,-421304.94546711433,0.00625018,3.515625,2.734375,KR.JNKS.00.HHZ_2024-01-23T19_18_59.163_2024-01-23T19_22_59.163.mseed,0
124313.02,3289.5388,10821065.0,131654.0,116878.0,0.245983138680458,-0.85743284,124356.54,131654.0,121505.75,124092.0,127476.0,371149200000000.0,0.0,131654.0,29835304.0,239.99,240.0,2.9638822461587133,2.007137912905009,-741882.7518453492,0.007768221,3.90625,3.125,KR.JNKS.00.HHZ_2024-01-23T07_17_55.825_2024-01-23T07_21_55.825.mseed,0
-18192.225,2799.2944,7836049.5,-11452.0,-23853.0,0.0097892675548791,-0.1130867,18406.334,23853.0,-20127.0,-17528.5,-16844.0,8131035000000.0,0.0,23853.0,4366121.5,239.99,240.0,2.435727910057352,2.706450451419402,-109951.62066758526,0.015306073,3.515625,0.390625,KR.JNKS.00.HHZ_2024-01-23T01_41_53.694_2024-01-23T01_45_53.694.mseed,0
-5750.3345,2049.9578,4202326.5,3344.0,-13978.0,-0.3879444301128387,-0.63438153,6104.807,13978.0,-7677.0,-5166.0,-4299.0,894448100000.0,0.0004166666666666,13978.0,1380081.1,0.0,240.0,2.313378686700819,1.4737171238351336,-5994696.003873134,0.0003817719,3.515625,3.125,KR.JNKS.00.HHZ_2024-01-25T01_42_29.059_2024-01-25T01_46_29.059.mseed,0
-16405.086,751.4421,564665.2,-12728.0,-21749.0,0.3963768482208252,2.5900822,16422.287,21749.0,-16971.25,-16428.0,-15920.0,6472595400000.0,0.0,21749.0,3937212.8,160.98,240.0,2.965573276903655,2.122343424933031,-2187793.5021643145,0.0054120845,4.296875,3.125,KR.JNKS.00.HHZ_2024-02-12T15_51_30.725_2024-02-12T15_55_30.725.mseed,0
-84934.914,2095.0496,4389232.5,-80509.0,-88753.0,0.5023661255836487,-0.49360156,84960.76,88753.0,-86351.0,-85172.0,-83674.0,173239920000000.0,0.0,88753.0,20384390.0,239.99,240.0,2.902687224090287,1.7739159583829616,-416600.1342321212,0.0036153705,4.296875,3.125,KR.JNKS.00.HHZ_2024-01-26T01_13_12.809_2024-01-26T01_17_12.809.mseed,0
-35632.79,3427.9448,11750806.0,-27255.0,-41699.0,-0.1120061203837394,-0.92435527,35797.297,41699.0,-38587.25,-35414.0,-33181.0,30754717000000.0,0.0,41699.0,8551873.0,0.0,240.0,2.263092420692118,1.5933858908563243,-1827420.3325275253,0.002571088,3.125,3.125,KR.JNKS.00.HHZ_2024-01-22T22_18_41.697_2024-01-22T22_22_41.697.mseed,0
-34998.91,3052.5454,9318034.0,-25097.0,-45568.0,0.1930535584688186,-0.5000708,35131.777,45568.0,-36563.0,-36135.0,-32606.75,29621804000000.0,0.0,45568.0,8399736.0,0.0,240.0,3.293113635786081,1.914735845166112,-7824405.725182419,0.006628448,4.296875,3.125,KR.JNKS.00.HHZ_2024-02-23T10_31_43.506_2024-02-23T10_35_43.506.mseed,0
32984.086,4203.217,17667030.0,94666.0,-10294.0,-0.2480321526527404,28.921724,33250.82,94666.0,32040.0,34043.0,34265.0,26534807000000.0,0.0001666666666666,94666.0,7916178.5,159.29,240.0,2.046475778102723,1.3215403277453155,-122991888.21847317,8.335302e-05,3.515625,0.390625,KR.JNKS.00.HHZ_2024-02-03T16_33_25.040_2024-02-03T16_37_25.040.mseed,0
41866.137,9645.727,93040040.0,68286.0,5606.0,-0.0061110248789191,-1.0285937,42962.93,68286.0,32641.0,42359.5,49726.25,44299520000000.0,0.0,68286.0,10047906.0,0.0,240.0,2.7190438229569693,1.4491040761651666,-95261909.2013714,0.00069407176,3.90625,3.125,KR.JNKS.00.HHZ_2024-01-27T09_01_41.795_2024-01-27T09_05_41.795.mseed,0
-46385.99,4280.3945,18321776.0,-35336.0,-54555.0,0.479796290397644,-0.34027743,46583.066,54555.0,-49680.25,-46584.0,-43985.0,52079570000000.0,0.0,54555.0,11132640.0,239.99,240.0,3.477905572185865,2.067094828119364,-472372.8117446807,0.00288104,5.46875,3.125,KR.JNKS.00.HHZ_2024-01-23T00_05_26.708_2024-01-23T00_09_26.708.mseed,0
20738.178,2275.5017,5177908.0,31078.0,12898.0,0.1413339078426361,0.059210777,20862.645,31078.0,18837.75,20907.0,22638.25,10445998000000.0,0.0,31078.0,4977170.0,126.52,240.0,1.3791203699547223,1.3453369912112172,-9635994.170880126,0.0003747984,3.125,0.390625,KR.JNKS.00.HHZ_2024-01-25T22_36_47.688_2024-01-25T22_40_47.688.mseed,0
-68746.17,3877.2744,15033257.0,-58235.0,-75908.0,0.2097295671701431,-1.1150424,68855.43,75908.0,-71900.0,-69206.5,-65401.75,113785680000000.0,0.0,75908.0,16499043.0,0.0,240.0,3.426514703643797,2.3744974874503,-4985071.0241936,0.011798739,5.078125,3.125,KR.JNKS.00.HHZ_2023-02-02T02_07_02.119_2023-02-02T02_11_02.119.mseed,0
-4531.82,3577.1216,12795798.0,5222.0,-10558.0,-0.160211831331253,-1.1661814,5773.4897,10558.0,-8140.25,-3712.5,-1623.0,799996440000.0,0.0115416666666666,10558.0,1087639.5,0.0,240.0,2.266423424982837,1.566685959949802,-5162705.864424308,0.001274636,3.515625,3.125,KR.JNKS.00.HHZ_2023-02-26T21_41_07.088_2023-02-26T21_45_07.088.mseed,0
-45903.94,1462.9573,2140244.0,-39026.0,-54638.0,-0.1306248307228088,0.9061506,45927.25,54638.0,-47022.5,-45697.5,-45142.75,50623496000000.0,0.0,54638.0,11016961.0,145.98,240.0,1.913947234959912,1.7152444003624423,-5684307.0681508025,0.0026707745,3.125,0.390625,KR.JNKS.00.HHZ_2023-07-29T20_57_00.951_2023-07-29T21_01_00.951.mseed,0
-41230.594,7505.116,56326770.0,-21289.0,-64499.0,-0.1208683922886848,-0.24658561,41908.098,64499.0,-46519.25,-41227.0,-35910.0,42150930000000.0,0.0,64499.0,9895373.0,86.77,240.0,1.2057905331894023,1.5088838048206017,-62641173.50019103,0.00042964274,3.125,0.390625,KR.JNKS.00.HHZ_2024-01-22T18_25_59.551_2024-01-22T18_29_59.551.mseed,0
-21524.48,13169.523,173436340.0,84076.0,-113377.0,0.384325623512268,10.800415,25233.7,113377.0,-25234.0,-19884.0,-19269.0,15281751000000.0,0.0070833333333333,113377.0,5165858.0,148.99,240.0,2.760248361564236,2.0118054959630114,-987788423.2098324,0.0007629743,4.296875,3.125,KR.JNKS.00.HHZ_2023-11-07T18_08_18.314_2023-11-07T18_12_18.314.mseed,0
-69476.58,12086.104,146073900.0,20649.0,-191996.0,-0.4081430733203888,11.4655075,70519.99,191996.0,-72952.25,-69061.5,-65298.75,119353650000000.0,0.0004166666666666,191996.0,16674372.0,163.43,240.0,1.83586521732353,1.4928471444691922,-1196916995.9687004,0.00014713575,3.125,0.78125,KR.JNKS.00.HHZ_2024-01-22T18_41_12.409_2024-01-22T18_45_12.409.mseed,0
-47762.07,8834.372,78046130.0,-18512.0,-68971.0,0.4288631379604339,-0.086704254,48572.227,68971.0,-54740.25,-48590.5,-41103.75,56622270000000.0,0.0,68971.0,11462911.0,239.99,240.0,0.8152114412384918,1.1604147157740825,-25316015.87945655,0.00055785105,1.171875,0.390625,KR.JNKS.00.HHZ_2024-01-22T18_35_11.464_2024-01-22T18_39_11.464.mseed,0
-52184.34,565673.1,319986070000.0,3441519.0,-4231084.0,-0.6142135262489319,16.880629,568075.0,4231084.0,-60950.0,-57134.5,-52667.75,7745021600000000.0,0.010375,4231084.0,14755145.0,172.21,240.0,0.8034257770737889,0.822712891485142,-1862859618769.403,6.4050855e-06,1.5625,0.390625,KR.JNKS.00.HHZ_2024-01-22T18_07_42.001_2024-01-22T18_11_42.001.mseed,1
-42839.55,3771.3538,14223110.0,-29599.0,-55757.0,-0.5879510045051575,0.60134387,43005.24,55757.0,-44661.0,-42212.0,-40432.0,44386813000000.0,0.0,55757.0,10281508.0,27.68,240.0,1.7058581801072763,1.5452990670191749,-25072661.630033556,0.00058841665,3.125,0.390625,KR.JNKS.00.HHZ_2024-01-22T19_39_14.661_2024-01-22T19_43_14.661.mseed,0
-20723.123,1671.8093,2794946.5,-18529.0,-23817.0,-0.4666004776954651,-1.3558191,20790.45,23817.0,-22612.0,-20157.0,-19151.0,10373827000000.0,0.0,23817.0,4973544.5,239.99,240.0,1.3216484189816962,3.254047974416892,-135878.57309210993,0.01181473,1.171875,0.78125,KR.JNKS.00.HHZ_2023-06-01T15_58_59.063_2023-06-01T16_02_59.063.mseed,0
-18804.008,2432.1794,5915497.0,-5801.0,-34633.0,-0.2232230007648468,6.5394945,18960.65,34633.0,-19183.0,-18710.0,-18304.0,8628150000000.0,0.0,34633.0,4512956.0,177.95,240.0,1.4539879401596203,1.1877490882014337,-43125157.63199053,0.00023699932,2.734375,0.78125,KR.JNKS.00.HHZ_2023-02-26T23_56_55.555_2023-02-27T00_00_55.555.mseed,0
-63674.18,3620.3315,13106801.0,-57928.0,-70094.0,-0.0116384476423263,-1.395973,63777.016,70094.0,-66995.0,-63872.0,-60041.75,97620194000000.0,0.0,70094.0,15281704.0,239.99,240.0,4.019801334984979,5.617079934017134,-1434132.7236715525,0.045023113,4.6875,3.125,KR.JNKS.00.HHZ_2023-03-31T19_51_08.833_2023-03-31T19_55_08.833.mseed,0
-29309.096,2347.9229,5512742.0,-23192.0,-34558.0,-0.2685034871101379,-0.88448215,29402.99,34558.0,-31366.0,-28571.5,-27547.75,20748861000000.0,0.0,34558.0,7034158.0,65.15,240.0,3.1459959380965348,2.006412927004295,-527215.2064348122,0.005284296,4.6875,3.125,KR.JNKS.00.HHZ_2024-01-22T19_58_31.241_2024-01-22T20_02_31.241.mseed,0
6907.116,962.138,925709.56,11636.0,2514.0,0.0238277539610862,-0.48062158,6973.805,11636.0,5981.0,6954.0,7583.0,1167215000000.0,0.0,11636.0,1657714.1,124.16,240.0,3.3555915154000773,3.201621623591721,-1174854.8143289788,0.02145305,4.296875,3.125,KR.JNKS.00.HHZ_2023-04-11T17_07_04.316_2023-04-11T17_11_04.316.mseed,0
-27411.402,2932.0144,8596709.0,-2835.0,-62691.0,-0.652797281742096,13.122808,27567.766,62691.0,-28627.0,-27155.0,-26107.0,18239560000000.0,0.0,62691.0,6578717.0,142.63,240.0,2.475981687413907,1.6657871142148977,-51350334.38246025,0.0010454741,3.515625,3.125,KR.JNKS.00.HHZ_2023-11-07T18_13_36.010_2023-11-07T18_17_36.010.mseed,0
-45261.14,2711.7888,7353798.5,-39396.0,-52403.0,-0.1735827773809433,-0.6734419,45342.305,52403.0,-47533.25,-44946.0,-43387.0,49342187000000.0,0.0,52403.0,10862693.0,166.45,240.0,2.279178271944287,2.319801793032813,-1110118.364889564,0.008868289,3.515625,0.390625,KR.JNKS.00.HHZ_2024-01-22T19_30_26.804_2024-01-22T19_34_26.804.mseed,0
-51146.793,26160.215,684356860.0,63442.0,-166744.0,-0.0688445270061492,1.0382276,57448.68,166744.0,-68810.75,-51765.0,-34068.75,79208424000000.0,0.0015,166744.0,12275190.0,20.43,240.0,0.7160487630206211,0.8018875264611551,-2396113849.4870577,3.592196e-05,1.171875,0.390625,KR.JNKS.00.HHZ_2024-01-22T18_15_43.997_2024-01-22T18_19_43.997.mseed,0
-39636.8,1540.0737,2371827.0,-36275.0,-43803.0,-0.2763601243495941,0.12169433,39666.707,43803.0,-40518.0,-39610.0,-38630.0,37762745000000.0,0.0,43803.0,9512814.0,239.99,240.0,3.262927505793154,2.321837658142117,-504262.7258205628,0.0096674925,5.078125,3.125,KR.JNKS.00.HHZ_2024-01-22T20_07_23.952_2024-01-22T20_11_23.952.mseed,0
-17875.078,2556.4668,6535523.0,-6867.0,-31760.0,0.388181984424591,-0.27810907,18056.963,31760.0,-19907.0,-18496.5,-15799.75,7825293000000.0,0.0,31760.0,4290020.0,146.45,240.0,3.2581994988078256,2.216665835900923,-12815358.869429529,0.0039323056,4.296875,3.125,KR.JNKS.00.HHZ_2023-11-07T18_50_30.538_2023-11-07T18_54_30.538.mseed,0
7384.3936,3300.6553,10894326.0,15499.0,1905.0,0.1787521094083786,-1.0480516,8088.486,15499.0,4068.0,7457.0,9945.0,1570166400000.0,0.0,15499.0,1772253.0,239.99,240.0,2.0830517983694725,2.8118189723762312,-897307.681277211,0.011335978,3.515625,0.78125,KR.JNKS.00.HHZ_2023-05-16T21_55_26.219_2023-05-16T21_59_26.219.mseed,0
-53686.836,55972.773,3132951600.0,176190.0,-345487.0,0.0866849347949028,1.2419248,77557.9,345487.0,-83426.25,-55361.5,-22238.5,144365460000000.0,0.0067083333333333,345487.0,12884846.0,156.73,240.0,0.9133849930065336,0.935409713104942,-15813420668.465937,1.6400854e-05,1.5625,0.390625,KR.JNKS.00.HHZ_2024-01-22T18_12_53.785_2024-01-22T18_16_53.785.mseed,0
